"Cycle","ID","TransID","CRPFilerid","Recipcode","Pacshort","CRPRecipname","Expcode","Amount","Date","City","State","Zip","CmtelD_EF","Candid","Type","Descrip","PG","ElecOther","EntType","Source"
2002,870943,"D3578","C00010983","PB","Johnson & Johnson","Arlene Wohlgemuth Campaign","  ",250,"03/12/2002","Lakeway","TX","78734    ","         ","","","Contribution to non-federal candidate fo","G2002","","CAN",""
2002,870954,"SB23.8815","C00002956","PB","Assn for the Advancement of Psychology","PEOPLE FOR PETE DOMENICI","  ",100,"03/21/2002","ALBUQUERQUE","NM","87199    ","C00202648","","","","P2002","","CCM",""
2002,879803,"10000004683900044","C00027359","PL","Ironworkers Union","HILLIARD FOR CONGRESS","  ",4000,"03/20/2002","BIRMINGHAM","AL","35203    ","         ","","011","YTD:$4000.00 EARL HILLIARD, U.S. HOUSE 7","G2002","","CAN",""
2002,879815,"SB21B.24981","C00077354","PI","United Seniors Assn","Virginia Department of Taxation","01",324,"03/06/2002","Richmond","VA","23261    ","         ","","","Employee Withholding Taxes","     ","","ORG","@W02"
2002,879825,"SB23.8143","C00244863","PB","National Roofing Contractors Assn","NUSSLE FOR CONGRESS","  ",1000,"03/07/2002","MANCHESTER","IA","52057    ","         ","","","","G2002","","CAN",""
2002,888531,"7216521","C00032979","PL","Teamsters Union","GO FOR THE GOLD CMTE","  ",-500,"12/31/2002","ATLANTA","GA","31131    ","         ","","","Void - GO FOR THE GOLD CMTE","O2002","GA 2002 P STATE/LOCA","COM",""
2002,888538,"1989197","C00032979","PL","Teamsters Union","WILLIAM PATTERSON STATE HOUSE DISTRICT 58","  ",1000,"11/01/2002","MONTROSE","CO","81401    ","         ","","","WILLIAM PATTERSON, STATE HOUSE 58th CO","G2002","","COM",""
2002,888549,"1388223","C00032979","PL","Teamsters Union","FRIENDS OF ROSA DELAURO","  ",4000,"03/04/2002","NEW HAVEN","CT","06511    ","C00238865","","","RE-ELECT ROSA DELAURO FOR CONGRESS Re-de","O2002","CT 2002 CONVENTION","CCM",""
2002,897295,"SB23.4290","C00094904","PL","Teamsters Local 500","COMMITTEE TO RE ELECT JOHN TAYLOR","  ",3000,"10/09/2002","PHILADELPHIA","PA","19134    ","         ","","","donation to campaign breakfast","G2002","","ORG",""
2002,897307,"SB23.6880","C00004515","PL","Hotel/Restaurant Employees Intl Union","SCHAKOWSKY FOR CONGRESS","  ",1000,"10/31/2002","EVANSTON","IL","60204    ","         ","H8IL09067","","","G2002","","CCM",""
2002,905755,"SB23.45386","C00029165","PI","Council for a Livable World","STRICKLAND FOR COLORADO","  ",15,"11/01/2002","DENVER","CO","80216    ","         ","","","Ermk:Conduit Ck-Kanin, Doris","     ","","CCM",""
2002,905767,"SB23.45687","C00029165","PI","Council for a Livable World","STRICKLAND FOR COLORADO","  ",100,"11/01/2002","DENVER","CO","80216    ","         ","","","Ermk:Conduit Ck-White, David","     ","","CCM",""
2002,905778,"SB23.49053","C00029165","PI","Council for a Livable World","STRICKLAND FOR COLORADO","  ",5,"10/25/2002","DENVER","CO","80216    ","         ","","","Ermk:Contrib Ck-Williamson, Robert","     ","","CCM",""
2002,914164,"D1603","C00302588","PI","National Leadership PAC","Dario Herrera for Congress","  ",5000,"08/27/2002","Las Vegas","NV","89123    ","         ","","","House Candidates","G2002","","CAN",""
2002,914177,"D1584","C00302588","PI","National Leadership PAC","Tavern on the Green","  ",5000,"07/24/2002","New York","NY","10023    ","         ","","","Catering","P2002","","ORG","@W02"
2002,922962,"D871","C00151811","PL","Assn of Flight Attendants","Kilpatrick for Congress","  ",750,"06/24/2002","Washington","DC","20003    ","         ","","","Contribution: Carolyn Cheeks Kilpatrick","P2002","","CAN",""
2002,922974,"090320026E1288","C00368613","PI","New American Optimists","Tim Johnson for South Dakota","  ",5000,"09/03/2002","Sioux Falls","SD","57101    ","C00368613","S6SD00051","","GENERAL 2002","G2002","","",""
2002,922982,"SB23.17688","C00252940","PI","League of Conservation Voters","RUSH HOLT FOR CONGRESS INC","  ",50,"09/09/2002","Pennington","NJ","08534    ","         ","","","Berk^Richard^Mr. A","G2002","","CCM",""
2002,931750,"SB23.21148","C00298000","PI","Madison Project","Scott Garrett for Congress","  ",25,"02/16/2002","Newton","NJ","07860    ","         ","","","From John Lee; Cont.","P2002","","CAN",""
2002,931759,"SB23.21187","C00298000","PI","Madison Project","Scott Garrett for Congress","  ",10,"02/16/2002","Newton","NJ","07860    ","         ","","","From James & Jeanne Dehnart; Cont.","P2002","","CAN",""
2002,931768,"SB23.21109","C00298000","PI","Madison Project","Scott Garrett for Congress","  ",15,"02/16/2002","Newton","NJ","07860    ","         ","","","From Gordon K Burns; Cont.","P2002","","CAN",""
2002,931777,"SB23.21645","C00298000","PI","Madison Project","Ray Clatworthy for Congress","  ",25,"03/19/2002","Dover","DE","19903    ","         ","","","From David Michnovicz; Cont.","P2002","","CAN",""
2002,940624,"SB23.8092","C00135368","PI","Sierra Club","Shively Paul","01",485,"11/04/2002","Washington","DC","20002    ","         ","","","Salaries and benefits expenses","G2002","","IND","@P"
2002,940637,"SB23.7392","C00135368","PI","Sierra Club","Wofford for Congress","11",1000,"09/23/2002","Paoli","PA","19301    ","         ","","","Contribution","G2002","","CCM","@W02"
2002,949507,"SB23.45947","C00346536","PI","Club for Growth","TERRELL FOR SENATE","  ",100,"12/02/2002","BATON ROUGE","LA","70894    ","         ","","","Earmarked from John Shelton","R2002","Runoff","CCM",""
2002,949520,"SB23.45923","C00346536","PI","Club for Growth","TERRELL FOR SENATE","  ",150,"12/02/2002","BATON ROUGE","LA","70894    ","         ","","","Earmarked from David Overmier","R2002","Runoff","CCM",""
2002,958273,"1201300212126183885","C00096842","PB","American Electric Power","Friends of Tommy Norment","11",500,"12/12/2002","Williamsburg","VA","23187    ","         ","","","Nonfederal Contribution","     ","","CCM","@W02"
2002,958284,"SB23.4820","C00213173","PB","Preston, Gates et al","FRIENDS OF ERNEST ISTOOK","11",500,"03/13/2002","OKLAHOMA CITY","OK","73123    ","         ","","","campaign contribution","G2002","","CCM","@W02"
2002,226728,"D11857","C00003251","PL","National Education Assn","South Carolina Democratic Party","  ",5000,"07/12/2001","Columbia","SC","29250    ","         ","","24K","Contribution: State Cmte","O2001","Other","",""
2002,226736,"D11886","C00003251","PL","National Education Assn","NM Democratic Party of NM-Victory 2000","  ",5000,"07/24/2001","Albuquerque","NM","87801    ","         ","","24K","Contribution: PAC","O2001","Other","",""
2002,17205,"SB17.5272","N00004133","RW","Upton for All of Us","Dan Morgan","01",2115,"05/29/2001","Chantilly","VA","22021    ","         ","","","Printing","P2002","","ORG","@W02"
2002,17215,"SB17.4754","N00004133","RW","Upton for All of Us","Federal City Caterers","  ",374,"04/24/2001","Washington","DC","20005    ","         ","","","Catering","P2002","","ORG","@W02"
2002,235418,"6717815","C00064766","PB","United Parcel Service","Kirk For Congress Inc","  ",1000,"12/05/2001","Winnetka","IL","60093    ","C00350785","","011","YTD:$2,000.00","P2002","","CAN",""
2002,235437,"6717832","C00064766","PB","United Parcel Service","Richmond M. Daley Campaign Committee","  ",1500,"12/05/2001","Chicago","IL","60602    ","         ","","011","Daley, LOCAL  IL","P2002","","CAN",""
2002,35171,"","N00005528","RI","Watts for Congress","Hibernia People for Good Govt PAC","10",1000,"03/07/2001","New Orleans","LA","70130    ","         ","","","Refund of Contribution Refund of Contrib","P    ","","PAC","@W02"
2002,252886,"SB23.10609","C00029165","PI","Council for a Livable World","Dragovich Martha G.","11",20,"12/03/2001","Martinez","CA","945532320","         ","","","Ermk:Contrib Ck-Max Cleland GA-Sen","     ","","IND","@W02"
2002,44323,"","N00001678","DN","Clinton/Gore '96 General Cmte","Ryan Phillips Utrecht & MacKinnon","01",7706,"09/18/2001","Washington","DC","20036    ","         ","","","Consulting\Legal","G1996","","","@W02"
2002,261703,"SB21B.4720","C00159319","PI","Justice-PAC","Colortree Printing","01",374,"12/17/2001","Richmond","VA","23230    ","         ","","","Printing","     ","","ORG","@W02"
2002,261715,"SB21B-29047-10000","C00193433","PI","EMILY's List","United Airlines","02",4,"11/08/2001","Honolulu","HI","96819    ","         ","","","Travel/ Accomodations","     ","","ORG","@W02"
2002,261728,"SB21B-27241","C00193433","PI","EMILY's List","American Express","02",2852,"09/13/2001","Newark","NJ","071011270","         ","","","Travel/ Accomodations","     ","","ORG","@W02"
2002,53531,"","N00000086","3N","Nader 2000 Primary Cmte","American Express","  ",40,"01/02/2001","Phoenix","AZ","85072    ","         ","","24K","Fees/CC processing","P    ","Primary","",""
2002,53546,"","N00000086","3N","Nader 2000 Primary Cmte","UUNET/WorldCom","01",2402,"04/25/2001","Fairfax","VA","220314648","         ","","24K","Internet Access","P    ","Primary","","@W02"
2002,270776,"2252460","C00109017","PB","SBC Communications","Candice Miller For Congress","  ",1000,"06/22/2001","Mount Clemens","MI","48043    ","C00365593","","011","","P2002","","CAN",""
2002,270788,"2252503","C00109017","PB","SBC Communications","FRIENDS FOR HARRY REID","  ",1000,"06/22/2001","WASHINGTON,","DC","20002    ","         ","","011","","P2004","","CAN",""
2002,270796,"2323403","C00109017","PB","SBC Communications","FRIENDS OF RAY LAHOOD","  ",1000,"08/17/2001","CHANTILLY","VA","20151    ","         ","","011","","P2002","","CAN",""
2002,62640,"SBSI5-8168","C00010603","DP","DNC Services Corp","B AND F CLEANING SERVICE INC","01",358,"02/01/2001","NASHVILLE","TN","37205    ","         ","","","Office Expenses","     ","","ORG","@W02"
2002,62653,"SBSI5-8659","C00010603","DP","DNC Services Corp","AMERICAN EXPRESS","01",21,"01/08/2001","PHOENIX","AZ","850723852","         ","","","Bank Charges","     ","","ORG","@W02"
2002,279390,"851-PAY851-amex13","C00355586","PI","Straight Talk America","Maryland Parking","99",41,"01/29/2001","Baltimore","MD","21240    ","         ","","","Parking","     ","","ORG","@W02"
2002,279404,"1179-PAY1179-1826","C00355586","PI","Straight Talk America","New England Press","01",4369,"06/01/2001","Alexandria","VA","22307    ","         ","","","Printing","     ","","ORG","@W02"
2002,71787,"","N00004905","RW","Donald A Manzullo for Congress","McHenry County Police Charities","  ",100,"08/15/2001","Crystal Lake","IL","60039    ","C00252973","","","Community Contribution","P2002","","",""
2002,288164,"B4176","C00104851","PB","US Smokeless Tobacco","Cmte for Preservation of Capitalism","  ",1000,"12/11/2001","Alexandria","VA","22314    ","         ","","24K","O-2001 Fed Multi-cand. PAC  US","O2001","Not Applicable","PAC",""
2002,288177,"B4190","C00104851","PB","US Smokeless Tobacco","Friends of Pete Gallego","  ",500,"12/11/2001","Alpine","TX","79831    ","         ","","24U","P-2002 State House 74 TX","P2002","","CCM",""
2002,288186,"10000003495500031","C00123612","PB","Textron Inc","Texans for Henry Bonilla","  ",1000,"10/29/2001","Chantilly","VA","20151    ","         ","","24K","YTD:$6000.00 Henry Bonilla, U.S. HOUSE 2","G2002","","CAN",""
2002,80520,"B23M103101A4-25284","C00075820","RP","National Republican Congressional Cmte","DAVE CAMP FOR CONGRESS","04",98,"10/10/2001","MIDLAND","MI","48640    ","         ","","15","BLAST FAX - House Candidate","P2002","","COM","@W02"
2002,80531,"B23M022801A5-7221","C00075820","RP","National Republican Congressional Cmte","FRIENDS OF JENNIFER DUNN","04",12,"02/27/2001","BELLEVUE","WA","98015    ","         ","","15","SATELLITE FEED - House Candidate","P2002","","COM","@W02"
2002,314270,"12531","C00131185","PB","Aircraft Owners & Pilots Assn","AIRCRAFT OWNERS & PILOTS ASSOCIATION","01",6000,"02/13/2001","FREDERICK","MD","21701    ","         ","","003","(Accounting & Financial Services, Inform","     ","","","@W02"
2002,107683,"0117200243E977","N00000751","DI","Pascrell for Congress","U.S. Capitol Historical Society","  ",3907,"12/15/2001","Washington","DC","20002    ","C00313510","","","calendars","     ","","",""
2002,107693,"","N00000751","DI","Pascrell for Congress","2nd Home Adult Medical Center","12",400,"11/20/2001","Paterson","NJ","07505    ","C00313510","","","donation","P    ","","","@W02"
2002,107702,"","N00000751","DI","Pascrell for Congress","Paul Sarlo for Assembly","11",500,"11/01/2001","Rutherford","NJ","07070    ","C00313510","","","contribution","P    ","","PTY","@W02"
2002,322734,"SB29.15597","C00162818","PL","IBEW Local 98","BLONDELL REYNOLDS-BROWN","  ",1000,"11/20/2001","PHILADELPHIA","PA","19107    ","         ","","","Fund Raiser","O2001","Other","PTY","@W02"
2002,322746,"581","C00021972","PB","Pharmaceutical Rsrch & Mfrs of America","Hall for Congress","  ",1000,"11/12/2001","Washington","DC","200033840","         ","","","","P2002","","",""
2002,322758,"5569039","C00041558","PB","Eckerd Corp","Re-Elect Warren Giese","  ",500,"01/01/2001","Columbia","SC","29202    ","         ","","011","Warren Giese, STATE SENATE SC","G2002","","CAN",""
2002,116906,"SB21B.5240","C00006049","RP","Ottawa County Republican Cmte","State of Michigan","  ",333,"10/11/2001","Detroit","MI","482770003","         ","","","Employee Withholding","     ","","IND",""
2002,116919,"SB17.2717","N00002492","DW","Spratt for Congress Cmte","Kenny's Bar-B-Q","  ",1609,"04/10/2001","Hemmingway","SC","29554    ","         ","","","Food and Drink","     ","","ORG",""
2002,331450,"D225","C00002089","PL","Communications Workers of America","COMMITTEE TO ELECT RHINE McLIN","11",2000,"10/15/2001","DAYTON","OH","45408    ","         ","","011","Non-Federal Contribution","G2001","","CAN","@W02"
2002,331460,"D248","C00002089","PL","Communications Workers of America","CWA District 3 COPE Local Funds","11",11700,"10/05/2001","Decatur","GA","30032    ","         ","","","Non-Federal Contribution","O2001","OCommittee Contribut","PAC","@W02"
2002,331470,"D175","C00002089","PL","Communications Workers of America","NATIONAL LEADERSHIP PAC","  ",5000,"09/12/2001","WASHINGTON","DC","20037    ","C00302588","","","HQ","G2001","","PAC",""
2002,126005,"0110200220E13199","N00005037","DW","Gephardt in Congress Cmte","Cleaning Concepts","01",231,"08/03/2001","Saint Louis","MO","63119    ","C00052076","","","Office Maintenance","     ","","","@W02"
2002,126016,"0124200258E1398","N00008032","RW","Hulshof for Congress","Boone County National Bank","  ",559,"12/14/2001","Columbia","MO","65201    ","C00295923","","","FNT-Nov.","     ","","",""
2002,135179,"SB17.4911","N00013839","DL","Carson For Congress","D & L Screenprints","  ",250,"07/02/2001","Van Buren","AR","72956    ","C00367391","","","T- Shirts","S2001","Special-Primary","ORG",""
2002,135189,"SB17.5046","N00013839","DL","Carson For Congress","Fletcher & Rowley Consulting, Inc.","99",2500,"08/24/2001","Nashville","TN","37203    ","C00367391","","","Consulting Fees","S2001","Special-Primary","ORG","@W02"
2002,144223,"0128200234E4695","N00007382","DW","Tom Lantos for Congress Cmte","Systems Intelligent Software","  ",229,"08/28/2001","San Carlos","CA","940703865","C00112250","","","Reimbursement/Supplies","P2002","","IND",""
2002,144237,"SB17.15219","N00002963","RI","Friends of Dan Miller","Twin Dolphin Marina Grill","  ",377,"12/24/2001","Bradenton","FL","34205    ","         ","","","Meal Expense Reimbursement","     ","","ORG",""
2002,153194,"D4656","N00005724","DW","Max Sandlin for Congress Cmte","Democratic Congressional Campaign Comm","  ",475,"12/31/2001","Washington","DC","20003    ","         ","","","Fundraising services","P2002","","PTY","@W02"
2002,153207,"D4709","N00005724","DW","Max Sandlin for Congress Cmte","Southwestern Bell Telephone","01",197,"12/10/2001","Dallas","TX","752630047","         ","","","Telephone expense","P2002","","ORG","@W02"
2002,153220,"0061150","N00005656","RW","Congressman Joe Barton Cmte","Southwestern Bell","01",107,"08/06/2001","Dallas","TX","75394    ","         ","","","Telephone","P2002","","ORG","@W02"
2002,162331,"0419200229E64","C00014498","RP","Republican Party of Iowa","Christian Printers,","  ",464,"03/22/2001","Des Moines","IA","50311    ","C00014498","","","Printing Letterhead/Business Cards","     ","","IND",""
2002,171143,"SB21B.4922","C00355347","DP","Democratic Party of Hillsdale County","Spence Virgil","99",250,"04/01/2001","Hillsdale","MI","49242    ","         ","","","Bingo winnings","     ","","IND","@W02"
2002,340197,"D17495","N00009571","DW","Mike Ross for Congress Cmte","Bank of Prescott","  ",150,"10/07/2002","Prescott","AR","71857    ","         ","","","Web contribution transaction fee","G2002","","ORG",""
2002,349397,"D563","N00012942","DW","McCollum for Congress","Radisson Riverfront Hotel St. Paul","  ",1295,"11/01/2002","Saint Paul","MN","55101    ","         ","","","room rental, food and beverage","G2002","","ORG",""
2002,349413,"D579","N00012942","DW","McCollum for Congress","Scanlan Kelly","  ",113,"11/11/2002","Saint Paul","MN","55116    ","         ","","","Copying service","G2002","","IND",""
2002,358608,"SB21.5307","N00002856","DI","Carrie Meek for Congress","Committee To Elect Ed Towns","11",1000,"09/12/2002","Brooklyn","NY","11233    ","         ","H2FL17023","","Contribution","G2002","","CCM","@W02"
2002,358619,"SB17.6639","N00024871","DW","David Scott for Congress","Hayden McCleary Assoc.","3 ",10262,"07/16/2002","Columbia","SC","29205    ","         ","","","Fundraising Consulting","     ","","ORG","@W02"
2002,367790,"SB17.4309","N00002147","DW","Senator Bobby Scott for Congress","NGP Software, Inc.","01",4750,"06/11/2002","Washington","DC","20008    ","         ","","","new filing/recording software","P2002","","IND","@W02"
2002,367807,"","N00007422","DW","Ellen Tauscher for Congress","BA Merchant Services, Inc.","  ",33,"10/04/2002","San Francisco","CA","94137    ","         ","","001","Merchant Card Service Charge","G2002","","ORG",""
2002,376874,"D723","N00024903","DL","Julie Thomas for Congress","Armstrong, Holly J","01",4004,"09/01/2002","Cedar Rapids","IA","52402    ","         ","","001","Payroll Expenses","G2002","","ORG","@W02"
2002,386178,"SB17.9557","N00024943","DL","Richardson for Congress","Boise Cascade Office Products","01",262,"08/21/2002","Garden City,","ID","83714    ","C00370536","","","Office Supplies","G2002","","ORG","@W02"
2002,395426,"","N00007823","RW","Friends of Jennifer B Dunn","A-1 Sign Company","06",841,"09/11/2002","Spokane","WA","99202    ","C00256131","H2WA08075","007","Yardsigns","P2002","","ORG","@W02"
2002,395438,"","N00007823","RW","Friends of Jennifer B Dunn","Harris Teeter","99",84,"09/11/2002","Arlington","VA","22203    ","C00256131","H2WA08075","003","Event Costs Food","P2002","","ORG","@W02"
2002,404621,"","N00008091","RW","Bachus for Congress","Vestavia Hills Chamber of Commerce","  ",1000,"06/27/2002","Birmingham","AL","35266    ","C00260547","","","Other Disbursement gold sponsor","G    ","","",""
2002,413846,"0617200256E7541","C00005926","RP","Republican Party of Illinois","Discover Business Services","01",31,"04/02/2002","Phoenix","AZ","850722145","C00005926","","","credit card processing","     ","","","@W02"
2002,413854,"071220021E7684","C00005926","RP","Republican Party of Illinois","Feather Larson & Synhorst - DCI","  ",2593,"05/01/2002","Phoenix","AZ","85020    ","C00005926","","","telemarketing service","     ","","","@W02"
2002,423070,"","N00024771","RL","Van De Weghe for US Congress","Prism Processing Services","  ",23,"02/04/2002","Citrus Heights","CA","95610    ","         ","","001","Merchant banking fee","P2002","","ORG",""
2002,423083,"SB17.4261","N00025045","RL","Van Brookshire for Congress","Montgomery County Republican Party","06",1000,"06/18/2002","Conroe","TX","773050045","         ","","","In-kind - Signs from Lynch Signs","G2002","","PTY","@W02"
2002,432271,"SB171075","N00013334","DL","Clark for Congress","Postmaster","01",2380,"06/12/2002","Portsmouth","NH","03801    ","         ","","","Postage","     ","","","@W02"
2002,432278,"SB17.5337","N00013850","DL","Fox for Congress","Jackson Office Equip.","  ",1028,"06/13/2002","Greensburg","IN","47240    ","         ","H2IN06148","","Office equipment rental","G2002","","IND",""
2002,441511,"SB17.4910","N00024994","RL","Waldrep for Congress","Deep Blue South","99",3390,"04/01/2002","Greenville","SC","20604    ","C00371575","","","Consulting","P2002","","ORG","@W02"
2002,450709,"0715200241E2686","N00003028","RW","Robert Aderholt for Congress","U. S. Postmaster","01",4,"05/20/2002","Haleyville","AL","35565    ","C00313247","","","postage","     ","","","@W02"
2002,459912,"SB17.10866","N00004724","DW","Schakowsky for Congress","Rogers Park Community Council","04",350,"05/02/2002","Chicago","IL","60626    ","         ","","","Advertisement","     ","","ORG","@W02"
2002,459927,"","N00007823","RW","Friends of Jennifer B Dunn","Washington Lincoln Group, Ltd","99",750,"04/29/2002","Bellevue","WA","98007    ","C00256131","H2WA08075","003","Consulting Political","P2002","","ORG","@W02"
2002,469065,"SB17.4281","N00025140","RL","Cmte to Elect Catherine Davis","Hollingshed Nancy","  ",110,"06/07/2002","Dallas","GA","30132    ","C00372623","","","fundraising reimbursement- bday bash","P2002","","IND",""
2002,469080,"SB17.7169","N00013871","RL","Woodcock for Congress","CUDDY SCOTT W.","01",363,"06/14/2002","WINTERPORT","ME","04496    ","C00367342","","","PAYROLL","P2002","","IND","@W02"
2002,478223,"SB17.4379","N00005835","DL","Paul Colbert for Congress","United States Postal Service","01",42,"01/30/2002","Houston","TX","770259998","C00287458","","","Stamps","P2002","","ORG","@W02"
2002,478236,"SB17.5293","N00005835","DL","Paul Colbert for Congress","Gerber Janice Mrs.","  ",27,"03/05/2002","Houston","TX","77096    ","C00287458","","","office supplies  expense reimbursement","P2002","","IND",""
2002,478249,"SB17.5235","N00005835","DL","Paul Colbert for Congress","Lord Ron Mr.","  ",2000,"03/04/2002","Pasadena","TX","77502    ","C00287458","","","Consulting Fee for field work","P2002","","IND",""
2002,487399,"SB17.11355","N00013345","DW","Steve Israel for Congress","VOICESTREAM WIRELESS","  ",51,"01/03/2002","Cincinnati","OH","45274    ","         ","","","Telephone - Fundraiser Cellular Service","P2002","","ORG",""
2002,487416,"SB17.4706","N00013830","DN","Butler for Congress","Southwestern Bell","01",623,"03/05/2002","Dallas","TX","77210    ","         ","","","Monthly telephone expense","O2002","","ORG","@W02"
2002,496545,"SB17.4925","N00013850","DL","Fox for Congress","Worden Christopher J.","  ",151,"04/17/2002","Indianapolis","IN","46208    ","         ","H2IN06148","","Reimburse Office Supplies","P2002","","IND",""
2002,496560,"SB17.7475.9","N00000781","DW","Pallone for Congress","Holiday Inn","02",127,"12/19/2001","Washington","DC","20007    ","         ","","","Lodging","P2002","","IND","@W02"
2002,505684,"01000083702001371403","N00002047","DN","Larouche in 2004","AMERICAN SYSTEM PUBLICATIONS","  ",2500,"05/01/2002","LOS ANGELES","CA","90065    ","         ","","","","     ","","ORG",""
2002,505694,"01000136601000137903","N00002047","DN","Larouche in 2004","PMR PRINTING COMPANY, INC","  ",3700,"08/01/2002","STERLING","VA","201669298","         ","","","","     ","","ORG",""
2002,505702,"01000123601000119403","N00002047","DN","Larouche in 2004","PMR PRINTING COMPANY, INC","  ",4500,"08/21/2002","STERLING","VA","201669298","         ","","","","     ","","ORG",""
2002,514844,"SBSI5-2592","C00347864","DP","Democratic Congressional Campaign Cmte","Democratic Congressional","08",250000,"05/23/2002","Washington","DC","20003    ","         ","","","Transfer ","     ","","PTY","@W02"
2002,570157,"D769","N00001529","DW","Hoeffel for Congress Cmte","Afordakos John","01",606,"10/31/2002","Rivervale","NJ","07675    ","         ","","","Salary","G2002","","IND","@W02"
2002,579305,"D4028","N00002083","DW","Moran for Congress","Winpisinger & Associates, Inc.","01",2025,"12/01/2002","Gaithersburg","MD","20878    ","         ","","","FEC Preparation","P2004","","ORG","@W02"
2002,579320,"SB17.7409","N00005645","DW","Hall for Congress Cmte","Community Bank","01",819,"10/15/2002","Rockwall","TX","75087    ","         ","","","Federal Tax Deposit-3rdQ-2002","G2002","","IND","@W02"
2002,588349,"SB17.7075","N00004113","RW","Nick Smith for Congress Cmte","Gilbert's Steakhouse","  ",1541,"11/26/2002","Jackson","MI","49202    ","C00265157","","","Dinner party","G2002","","ORG",""
2002,588368,"SB17.26169","N00013820","DW","Van Hollen for Congress","Kovar Peter","  ",481,"11/20/2002","Takoma Park","MD","20912    ","         ","","","In-kind - expenses of fundraiser","G2002","","IND","@W02"
2002,597452,"D15384","N00002713","DW","Friends of Corrine Brown","Magic 101.3 Radio","04",2244,"10/29/2002","Gainesville","FL","32654    ","         ","","004","Advertising","G2002","","ORG","@W02"
2002,597464,"D15342","N00002713","DW","Friends of Corrine Brown","Paramount Miller Graphics","99",1000,"10/17/2002","Jacksonville","FL","32207    ","         ","","006","Direct Mail","G2002","","ORG","@W02"
2002,606581,"B22-03-02889-02976","C00073791","DP","Dollars for Democrats","Mississippi Democratic Party","99",2000,"07/22/2002","Jackson","MS","39215    ","         ","","","transfer of proceeds","     ","","ORG","@W02"
2002,606593,"0114200317E14904","N00005037","DW","Gephardt in Congress Cmte","Lappin Kristin Ann","01",1998,"12/13/2002","Saint Louis","MO","63144    ","C00052076","","","PAYROLL","     ","","IND","@W02"
2002,615706,"L282003012910","C00003418","RP","Republican National Cmte","CHUCRAN ABRAHAM  MR","99",20,"12/19/2002","SAN FRANCISCO","CA","94103    ","         ","","","REFUND","     ","","IND","@W02"
2002,615732,"D189","N00025262","DL","Matsunaka for Congress","Jessica O'Connell","  ",854,"07/08/2002","Fort Collins","CO","80524    ","         ","","","1805  CANDIDATE EXPENSES","P2002","","ORG",""
2002,624912,"D366","N00013856","DL","Conway for Congress","Floyd, Meghan","01",2500,"09/01/2002","Louisville","KY","40206    ","         ","","","employee compensation","G2002","","IND","@W02"
2002,624919,"D254","N00013856","DL","Conway for Congress","Ikon Office Solutions","  ",69,"07/03/2002","Chicago","IL","606802617","         ","","","copy fee","G2002","","ORG",""
2002,634145,"RA320021205288","C00003418","RP","Republican National Cmte","SOUTH CAROLINA REP. PARTY","08",63000,"10/22/2002","COLUMBIA","SC","29201    ","         ","","","SC TRANSFER","     ","","ORG","@W02"
2002,634162,"L21b200301292522","C00003418","RP","Republican National Cmte","RST MARKETING ASSOC., INC.","01",7851,"12/04/2002","FOREST","VA","24551    ","         ","","","MAILING COST","     ","","IND","@W02"
2002,642931,"SB22.16489","C00031054","DP","Michigan Democratic State Central Cmte","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","08",200000,"06/20/2002","WASHINGTON","DC","20003    ","         ","","","Transfer","     ","","PTY","@W02"
2002,642940,"SB21B.17345","C00031054","DP","Michigan Democratic State Central Cmte","Trzcinski Julie","99",125,"06/29/2002","Warren","MI","48092    ","         ","","","bingo winnings","     ","","IND","@W02"
2002,651827,"SB17.5635","N00003561","DW","Stephanie Tubbs Jones for US Congress","OBM INC.","01",53,"04/15/2002","MARSHALL","MN","56258    ","         ","","","office equipment","P    ","","ORG","@W02"
2002,651838,"010920035E1056","N00002556","RW","Mac Collins for Congress","Martino-White Printing","  ",1394,"12/12/2002","Atlanta","GA","30321    ","C00265942","","","PRINTING-ENVELOPES/LETTERHEAD","     ","","",""
2002,660973,"SB17.6169","N00000078","DW","Maloney for Congress","New York Resident","04",335,"01/04/2002","New York","NY","10011    ","         ","","","Ad","P2002","","IND","@W02"
2002,660987,"SB17.6183","N00000078","DW","Maloney for Congress","Astoria Graphics Inc.","01",3943,"02/01/2002","New York","NY","10014    ","         ","","","Printing","P2002","","IND","@W02"
2002,651787,"SB17.7435","N00024862","RL","Geoff Davis 2002","Fifth Third Bank, Northern KY, Inc","01",12,"08/19/2002","Florence","KY","41042    ","C00369470","","","Bank Service Charge","G2002","","ORG","@W02"
2002,651804,"SB17.7384.4","N00024862","RL","Geoff Davis 2002","Dorton Rachel A.","  ",85,"07/20/2002","Cincinnati","OH","45239    ","C00369470","","","Services Rendered","G2002","","IND",""
2002,660942,"SB21B.20621","C00085506","RP","Republican Party of Hawaii","BANK OF HAWAII","  ",888,"06/30/2002","Honolulu","HI","96846    ","         ","","","MERCHANT SERVICE FEES","P2002","","ORG",""
2002,670189,"SB17.7062","N00002377","RW","Cass Ballenger for Congress Cmte","Jordan Melissa","  ",425,"06/27/2002","Hickory","NC","28601    ","         ","","","July pay","P2002","","IND",""
2002,670200,"SB172690","N00013334","DL","Clark for Congress","Lake Snell Perry & Associates","05",12380,"10/08/2002","Washington","DC","20036    ","         ","","","Polling","     ","","","@W02"
